id,timestamp,remote_addr,remote_user,hostname,time_local,request,status,body_bytes_sent,http_referer,http_user_agent,http_x_forwarded_for,time_iso8601,request_method,request_length,bytes_sent,http_referer2,request_time,upstream_connect_time,upstream_header_time,upstream_response_time,upstream_addr,upstream_status,connection,connection_requests,data.srcip,agent.ip,rule.mitre.tactic
2593,"Aug 29, 2023 @ 23:46:42.038",118.99.125.13,-,vm-director-nginx,30/Aug/2023:06:46:40 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T06:46:40+07:00,GET,80,330,-,0.002,0,0.002,0.002,10.45.184.154:32442,404,688767893,2,118.99.125.13,192.168.1.99,"[""non-attack""]"
2594,"Aug 29, 2023 @ 23:46:44.049",103.108.23.27,-,vm-director-nginx,30/Aug/2023:06:46:42 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:46:42+07:00,GET,84,330,-,0.003,0,0.002,0.002,10.45.184.154:32442,404,688768015,2,103.108.23.27,192.168.1.99,"[""non-attack""]"
2595,"Aug 29, 2023 @ 23:46:44.125",36.85.50.56,-,vm-director-nginx,30/Aug/2023:06:46:43 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:46:43+07:00,GET,82,330,-,0.002,0.001,0.003,0.003,10.45.184.148:32442,404,688768207,2,36.85.50.56,192.168.1.99,"[""non-attack""]"
2596,"Aug 29, 2023 @ 23:46:50.130",117.103.69.179,-,vm-director-nginx,30/Aug/2023:06:46:49 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T06:46:49+07:00,GET,77,330,-,0.001,0.001,0.002,0.002,10.45.184.154:32442,404,688768588,2,117.103.69.179,192.168.1.99,"[""non-attack""]"
2597,"Aug 29, 2023 @ 23:46:54.091",112.215.243.32,-,vm-director-nginx,30/Aug/2023:06:46:52 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T06:46:52+07:00,GET,38,330,-,0.001,0.001,0.002,0.002,10.45.184.148:32442,404,688768855,4,112.215.243.32,192.168.1.99,"[""non-attack""]"
2598,"Aug 29, 2023 @ 23:46:28.079",125.166.2.154,-,vm-director-nginx,30/Aug/2023:06:46:27 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 11; RMX1971) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:46:27+07:00,GET,350,330,-,0.001,0.001,0.002,0.002,10.45.184.148:32442,404,688764532,5,125.166.2.154,192.168.1.99,"[""non-attack""]"
2599,"Aug 29, 2023 @ 23:46:32.104",120.188.73.15,-,vm-director-nginx,30/Aug/2023:06:46:31 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:46:31+07:00,GET,79,330,-,0.002,0,0.002,0.002,10.45.184.154:32442,404,688767418,2,120.188.73.15,192.168.1.99,"[""non-attack""]"
2600,"Aug 29, 2023 @ 23:46:34.021",180.248.24.167,-,vm-director-nginx,30/Aug/2023:06:46:33 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:46:33+07:00,GET,80,330,-,0.002,0,0.001,0.001,10.45.184.154:32442,404,688767443,2,180.248.24.167,192.168.1.99,"[""non-attack""]"
2601,"Aug 29, 2023 @ 23:46:34.027",10.200.146.92,-,vm-director-nginx,30/Aug/2023:06:46:33 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:46:33+07:00,GET,80,330,-,0.002,0,0.001,0.001,10.45.184.148:32442,404,688767470,2,10.200.146.92,192.168.1.99,"[""non-attack""]"
2602,"Aug 29, 2023 @ 23:46:58.057",125.160.197.21,-,vm-director-nginx,30/Aug/2023:06:46:56 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:46:56+07:00,GET,77,330,-,0.002,0,0.002,0.002,10.45.184.154:32442,404,688769053,2,125.160.197.21,192.168.1.99,"[""non-attack""]"
2603,"Aug 29, 2023 @ 23:46:14.028",125.166.13.251,-,vm-director-nginx,30/Aug/2023:06:46:13 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T06:46:13+07:00,GET,45,330,-,0.003,0,0.001,0.001,10.45.184.154:32442,404,688766415,4,125.166.13.251,192.168.1.99,"[""non-attack""]"
2604,"Aug 29, 2023 @ 23:46:14.053",182.4.134.211,-,vm-director-nginx,30/Aug/2023:06:46:13 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:46:13+07:00,GET,41,330,-,0.001,0.001,0.002,0.002,10.45.184.154:32442,404,688766493,4,182.4.134.211,192.168.1.99,"[""non-attack""]"
2605,"Aug 29, 2023 @ 23:45:48.098",114.5.241.39,-,vm-director-nginx,30/Aug/2023:06:45:47 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:45:47+07:00,GET,79,330,-,0.003,0.001,0.003,0.003,10.45.184.154:32442,404,688764724,2,114.5.241.39,192.168.1.99,"[""non-attack""]"
2606,"Aug 29, 2023 @ 23:45:50.005",10.200.115.78,-,vm-director-nginx,30/Aug/2023:06:45:49 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:45:49+07:00,GET,81,330,-,0.003,0.001,0.002,0.002,10.45.184.148:32442,404,688764826,2,10.200.115.78,192.168.1.99,"[""non-attack""]"
2607,"Aug 29, 2023 @ 23:45:51.994",103.184.19.213,-,vm-director-nginx,30/Aug/2023:06:45:50 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:45:50+07:00,GET,40,330,-,0.002,0,0.002,0.002,10.45.184.148:32442,404,688764493,4,103.184.19.213,192.168.1.99,"[""non-attack""]"
2608,"Aug 29, 2023 @ 23:47:14.153",125.166.0.71,-,vm-director-nginx,30/Aug/2023:06:47:13 +0700,POST /lib/ajax/service.php?sesskey=VCiAJCV1Wz&info=core_get_user_dates HTTP/2.0,200,233,https://vlm2.notrealdomain.com/my/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:47:13+07:00,POST,946,417,https://vlm2.notrealdomain.com/my/,0.035,0,0.033,0.033,10.45.184.157:32401,200,688769295,166,125.166.0.71,192.168.1.99,"[""Impact""]"
2609,"Aug 29, 2023 @ 23:47:16.089",114.5.108.215,-,vm-director-nginx,30/Aug/2023:06:47:15 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 11; Redmi Note 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.58 Mobile Safari/537.36",-,2023-08-30T06:47:15+07:00,GET,94,330,-,0.002,0,0.001,0.001,10.45.184.154:32442,404,688770135,2,114.5.108.215,192.168.1.99,"[""non-attack""]"
2610,"Aug 29, 2023 @ 23:47:18.074",10.200.82.35,-,vm-director-nginx,30/Aug/2023:06:47:16 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 11; 220233L2G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:47:16+07:00,GET,78,330,-,0.001,0.001,0.002,0.002,10.45.184.148:32442,404,688770227,2,10.200.82.35,192.168.1.99,"[""non-attack""]"
2611,"Aug 29, 2023 @ 23:47:18.079",36.82.11.39,-,vm-director-nginx,30/Aug/2023:06:47:16 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T06:47:16+07:00,GET,77,330,-,0.001,0,0.001,0.001,10.45.184.154:32442,404,688770275,2,36.82.11.39,192.168.1.99,"[""non-attack""]"
2612,"Aug 29, 2023 @ 23:47:18.100",10.200.35.80,-,vm-director-nginx,30/Aug/2023:06:47:17 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T06:47:17+07:00,GET,78,330,-,0.001,0,0.001,0.001,10.45.184.154:32442,404,688770342,2,10.200.35.80,192.168.1.99,"[""non-attack""]"
2613,"Aug 29, 2023 @ 23:47:10.064",103.171.147.97,-,vm-director-nginx,30/Aug/2023:06:47:08 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 7.1.1; CPH1723) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:47:08+07:00,GET,41,330,-,0.002,0.001,0.002,0.002,10.45.184.154:32442,404,688769605,4,103.171.147.97,192.168.1.99,"[""non-attack""]"
2614,"Aug 29, 2023 @ 23:47:10.079",103.108.20.118,-,vm-director-nginx,30/Aug/2023:06:47:08 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:47:08+07:00,GET,84,330,-,0.002,0,0.001,0.001,10.45.184.154:32442,404,688769704,2,103.108.20.118,192.168.1.99,"[""non-attack""]"
2615,"Aug 29, 2023 @ 23:47:10.083",182.4.135.228,-,vm-director-nginx,30/Aug/2023:06:47:08 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 8.1.0; CPH1901) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:47:08+07:00,GET,78,330,-,0.001,0,0.001,0.001,10.45.184.154:32442,404,688769706,2,182.4.135.228,192.168.1.99,"[""non-attack""]"
2616,"Aug 29, 2023 @ 23:47:10.089",114.5.242.246,-,vm-director-nginx,30/Aug/2023:06:47:08 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T06:47:08+07:00,GET,72,330,-,0.003,0.001,0.002,0.002,10.45.184.148:32442,404,688769293,3,114.5.242.246,192.168.1.99,"[""non-attack""]"
2617,"Aug 29, 2023 @ 23:47:12.128",182.4.135.110,-,vm-director-nginx,30/Aug/2023:06:47:11 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:47:11+07:00,GET,48,330,-,0.002,0.001,0.002,0.002,10.45.184.154:32442,404,688769970,4,182.4.135.110,192.168.1.99,"[""non-attack""]"
2618,"Aug 29, 2023 @ 23:47:12.130",182.4.134.131,-,vm-director-nginx,30/Aug/2023:06:47:11 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:47:11+07:00,GET,84,330,-,0.001,0,0.002,0.002,10.45.184.154:32442,404,688769984,2,182.4.134.131,192.168.1.99,"[""non-attack""]"
2619,"Aug 29, 2023 @ 23:47:12.157",180.248.44.86,-,vm-director-nginx,30/Aug/2023:06:47:11 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T06:47:11+07:00,GET,76,330,-,0.002,0.001,0.002,0.002,10.45.184.154:32442,404,688769972,2,180.248.44.86,192.168.1.99,"[""non-attack""]"
2620,"Aug 29, 2023 @ 23:47:14.100",10.200.194.61,-,vm-director-nginx,30/Aug/2023:06:47:12 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:47:12+07:00,GET,199,330,-,0.002,0,0.002,0.002,10.45.184.154:32442,404,688770047,2,10.200.194.61,192.168.1.99,"[""non-attack""]"
2621,"Aug 29, 2023 @ 23:47:14.127",114.5.103.207,-,vm-director-nginx,30/Aug/2023:06:47:13 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:47:13+07:00,GET,82,330,-,0.003,0.001,0.003,0.003,10.45.184.148:32442,404,688770079,2,114.5.103.207,192.168.1.99,"[""non-attack""]"
2622,"Aug 29, 2023 @ 23:47:34.109",182.4.132.204,-,vm-director-nginx,30/Aug/2023:06:47:33 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 11; CPH1969) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36 EdgA/108.0.1462.48",-,2023-08-30T06:47:33+07:00,GET,80,330,-,0.001,0.001,0.002,0.002,10.45.184.154:32442,404,688771212,2,182.4.132.204,192.168.1.99,"[""non-attack""]"
2623,"Aug 29, 2023 @ 23:47:38.123",10.200.146.71,-,vm-director-nginx,30/Aug/2023:06:47:36 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T06:47:36+07:00,GET,75,330,-,0.003,0.001,0.002,0.002,10.45.184.148:32442,404,688771387,2,10.200.146.71,192.168.1.99,"[""non-attack""]"
2624,"Aug 29, 2023 @ 23:47:38.131",103.171.147.96,-,vm-director-nginx,30/Aug/2023:06:47:36 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:47:36+07:00,GET,79,330,-,0.001,0.001,0.002,0.002,10.45.184.154:32442,404,688771398,2,103.171.147.96,192.168.1.99,"[""non-attack""]"
2625,"Aug 29, 2023 @ 23:47:08.078",125.166.0.71,-,vm-director-nginx,30/Aug/2023:06:47:06 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:47:06+07:00,GET,79,330,-,0.001,0.001,0.002,0.002,10.45.184.148:32442,404,688769586,2,125.166.0.71,192.168.1.99,"[""non-attack""]"
2626,"Aug 29, 2023 @ 23:47:40.322",114.79.16.22,-,vm-director-nginx,30/Aug/2023:06:47:39 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T06:47:39+07:00,GET,85,330,-,0.003,0.001,0.002,0.002,10.45.184.154:32442,404,688771701,2,114.79.16.22,192.168.1.99,"[""non-attack""]"
2627,"Aug 29, 2023 @ 23:47:42.099",10.200.50.238,-,vm-director-nginx,30/Aug/2023:06:47:40 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T06:47:40+07:00,GET,83,330,-,0.002,0,0.001,0.001,10.45.184.148:32442,404,688771773,2,10.200.50.238,192.168.1.99,"[""non-attack""]"
2628,"Aug 29, 2023 @ 23:47:42.118",182.4.134.83,-,vm-director-nginx,30/Aug/2023:06:47:41 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:47:41+07:00,GET,87,330,-,0.001,0,0.001,0.001,10.45.184.154:32442,404,688771814,2,182.4.134.83,192.168.1.99,"[""non-attack""]"
2629,"Aug 29, 2023 @ 23:47:22.083",182.4.135.179,-,vm-director-nginx,30/Aug/2023:06:47:21 +0700,GET /.well-known/assetlinks.json HTTP/2.0,404,74,-,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-G955F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/21.0 Chrome/110.0.5481.154 Mobile Safari/537.36",-,2023-08-30T06:47:21+07:00,GET,249,142,-,0.001,0.001,0.002,0.002,10.45.184.154:32442,404,688770496,1,182.4.135.179,192.168.1.99,"[""non-attack""]"
2630,"Aug 29, 2023 @ 23:47:24.085",120.188.86.9,-,vm-director-nginx,30/Aug/2023:06:47:23 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:47:23+07:00,GET,91,330,-,0.003,0,0.002,0.002,10.45.184.148:32442,404,688770569,2,120.188.86.9,192.168.1.99,"[""non-attack""]"
2631,"Aug 29, 2023 @ 23:47:00.112",180.248.25.34,-,vm-director-nginx,30/Aug/2023:06:46:59 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:46:59+07:00,GET,82,330,-,0.002,0,0.001,0.001,10.45.184.148:32442,404,688769165,2,180.248.25.34,192.168.1.99,"[""non-attack""]"
2632,"Aug 29, 2023 @ 23:47:00.118",10.200.114.162,-,vm-director-nginx,30/Aug/2023:06:46:59 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:46:59+07:00,GET,39,330,-,0.002,0,0.002,0.002,10.45.184.154:32442,404,688769060,4,10.200.114.162,192.168.1.99,"[""non-attack""]"
2633,"Aug 29, 2023 @ 23:47:00.150",180.248.27.239,-,vm-director-nginx,30/Aug/2023:06:46:59 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:46:59+07:00,GET,81,330,-,0.002,0.001,0.003,0.003,10.45.184.154:32442,404,688769179,2,180.248.27.239,192.168.1.99,"[""non-attack""]"
2634,"Aug 29, 2023 @ 23:48:24.156",10.22.253.201,-,vm-director-nginx,30/Aug/2023:06:48:23 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:48:23+07:00,GET,84,330,-,0.002,0.001,0.003,0.003,10.45.184.154:32442,404,688774859,2,10.22.253.201,192.168.1.99,"[""non-attack""]"
2635,"Aug 29, 2023 @ 23:48:24.162",118.99.112.2,-,vm-director-nginx,30/Aug/2023:06:48:23 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 11; Redmi Note 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",-,2023-08-30T06:48:23+07:00,GET,75,330,-,0.002,0,0.002,0.002,10.45.184.148:32442,404,688774756,2,118.99.112.2,192.168.1.99,"[""non-attack""]"
2636,"Aug 29, 2023 @ 23:48:24.164",202.80.219.129,-,vm-director-nginx,30/Aug/2023:06:48:23 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T06:48:23+07:00,GET,76,330,-,0.002,0.001,0.003,0.003,10.45.184.154:32442,404,688774893,2,202.80.219.129,192.168.1.99,"[""non-attack""]"
2637,"Aug 29, 2023 @ 23:47:58.117",125.163.127.25,-,vm-director-nginx,30/Aug/2023:06:47:56 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-S916B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/22.0 Chrome/111.0.5563.116 Mobile Safari/537.36",-,2023-08-30T06:47:56+07:00,GET,105,330,-,0.002,0,0.001,0.001,10.45.184.148:32442,404,688772972,2,125.163.127.25,192.168.1.99,"[""non-attack""]"
2638,"Aug 29, 2023 @ 23:47:58.123",103.213.128.251,-,vm-director-nginx,30/Aug/2023:06:47:57 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:47:57+07:00,GET,37,330,-,0.006,0.004,0.005,0.005,10.45.184.154:32442,404,688772636,4,103.213.128.251,192.168.1.99,"[""non-attack""]"
2639,"Aug 29, 2023 @ 23:47:58.335",125.166.0.71,-,vm-director-nginx,30/Aug/2023:06:47:56 +0700,POST /lib/ajax/service.php?sesskey=VCiAJCV1Wz&info=core_fetch_notifications HTTP/2.0,200,27,https://vlm2.notrealdomain.com/course/view.php?id=3743,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:47:56+07:00,POST,176,210,https://vlm2.notrealdomain.com/course/view.php?id=3743,0.096,0.001,0.097,0.097,10.45.184.157:32401,200,688769295,389,125.166.0.71,192.168.1.99,"[""Impact""]"
2640,"Aug 29, 2023 @ 23:47:50.151",182.4.133.72,-,vm-director-nginx,30/Aug/2023:06:47:49 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:47:49+07:00,GET,80,330,-,0.001,0,0.001,0.001,10.45.184.154:32442,404,688772373,2,182.4.133.72,192.168.1.99,"[""non-attack""]"
2641,"Aug 29, 2023 @ 23:47:50.153",120.188.80.78,-,vm-director-nginx,30/Aug/2023:06:47:49 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-A245F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/22.0 Chrome/111.0.5563.116 Mobile Safari/537.36",-,2023-08-30T06:47:49+07:00,GET,102,330,-,0.002,0,0.002,0.002,10.45.184.148:32442,404,688772443,2,120.188.80.78,192.168.1.99,"[""non-attack""]"
2642,"Aug 29, 2023 @ 23:47:54.131",103.213.128.251,-,vm-director-nginx,30/Aug/2023:06:47:52 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:47:52+07:00,GET,75,330,-,0.002,0.001,0.002,0.002,10.45.184.148:32442,404,688772636,2,103.213.128.251,192.168.1.99,"[""non-attack""]"
2643,"Aug 29, 2023 @ 23:48:12.174",182.1.99.78,-,vm-director-nginx,30/Aug/2023:06:48:11 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:48:11+07:00,GET,84,330,-,0.002,0,0.002,0.002,10.45.184.148:32442,404,688773945,2,182.1.99.78,192.168.1.99,"[""non-attack""]"
2644,"Aug 29, 2023 @ 23:48:14.153",36.82.10.200,-,vm-director-nginx,30/Aug/2023:06:48:12 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T06:48:12+07:00,GET,75,330,-,0.002,0.001,0.002,0.002,10.45.184.148:32442,404,688773961,2,36.82.10.200,192.168.1.99,"[""non-attack""]"
